any;secció censal;sexe;edat;concepte;estat;valor
2024;17182701001;total;total;població;;400
2024;08250801001;homes;de 0 a 15 anys;població;;87
2024;08250801001;homes;de 16 a 64 anys;població;;323
2024;08250801001;homes;65 anys o més;població;;88
2024;08250801001;homes;total;població;;498
2024;08250801001;dones;de 0 a 15 anys;població;;103
2024;08250801001;dones;de 16 a 64 anys;població;;295
2024;08250801001;dones;65 anys o més;població;;108
2024;08250801001;dones;total;població;;506
2024;08250801001;total;de 0 a 15 anys;població;;190
2024;08250801001;total;de 16 a 64 anys;població;;618
2024;08250801001;total;65 anys o més;població;;196
2024;08250801001;total;total;població;;1004
2024;08250801002;homes;de 0 a 15 anys;població;;206
2024;08250801002;homes;de 16 a 64 anys;població;;757
2024;08250801002;homes;65 anys o més;població;;173
2024;08250801002;homes;total;població;;1136
2024;08250801002;dones;de 0 a 15 anys;població;;188
2024;08250801002;dones;de 16 a 64 anys;població;;680
2024;08250801002;dones;65 anys o més;població;;245
2024;08250801002;dones;total;població;;1113
2024;08250801002;total;de 0 a 15 anys;població;;394
2024;08250801002;total;de 16 a 64 anys;població;;1437
2024;08250801002;total;65 anys o més;població;;418
2024;08250801002;total;total;població;;2249
2024;08250801003;homes;de 0 a 15 anys;població;;127
2024;08250801003;homes;de 16 a 64 anys;població;;415
2024;08250801003;homes;65 anys o més;població;;107
2024;08250801003;homes;total;població;;649
2024;08250801003;dones;de 0 a 15 anys;població;;122
2024;08250801003;dones;de 16 a 64 anys;població;;417
2024;08250801003;dones;65 anys o més;població;;148
2024;08250801003;dones;total;població;;687
2024;08250801003;total;de 0 a 15 anys;població;;249
2024;08250801003;total;de 16 a 64 anys;població;;832
2024;08250801003;total;65 anys o més;població;;255
2024;08250801003;total;total;població;;1336
2024;08250801004;homes;de 0 a 15 anys;població;;54
2024;08250801004;homes;de 16 a 64 anys;població;;289
2024;08250801004;homes;65 anys o més;població;;88
2024;08250801004;homes;total;població;;431
2024;08250801004;dones;de 0 a 15 anys;població;;70
2024;08250801004;dones;de 16 a 64 anys;població;;271
2024;08250801004;dones;65 anys o més;població;;105
2024;08250801004;dones;total;població;;446
2024;08250801004;total;de 0 a 15 anys;població;;124
2024;08250801004;total;de 16 a 64 anys;població;;560
2024;08250801004;total;65 anys o més;població;;193
2024;08250801004;total;total;població;;877
2024;08250801005;homes;de 0 a 15 anys;població;;270
2024;08250801005;homes;de 16 a 64 anys;població;;882
2024;08250801005;homes;65 anys o més;població;;228
2024;08250801005;homes;total;població;;1380
2024;08250801005;dones;de 0 a 15 anys;població;;204
2024;08250801005;dones;de 16 a 64 anys;població;;792
2024;08250801005;dones;65 anys o més;població;;291
2024;08250801005;dones;total;població;;1287
2024;08250801005;total;de 0 a 15 anys;població;;474
2024;08250801005;total;de 16 a 64 anys;població;;1674
2024;08250801005;total;65 anys o més;població;;519
2024;08250801005;total;total;població;;2667
2024;08250801006;homes;de 0 a 15 anys;població;;155
2024;08250801006;homes;de 16 a 64 anys;població;;475
2024;08250801006;homes;65 anys o més;població;;96
2024;08250801006;homes;total;població;;726
2024;08250801006;dones;de 0 a 15 anys;població;;128
2024;08250801006;dones;de 16 a 64 anys;població;;467
2024;08250801006;dones;65 anys o més;població;;111
2024;08250801006;dones;total;població;;706
2024;08250801006;total;de 0 a 15 anys;població;;283
2024;08250801006;total;de 16 a 64 anys;població;;942
2024;08250801006;total;65 anys o més;població;;207
2024;08250801006;total;total;població;;1432
2024;08250801007;homes;de 0 a 15 anys;població;;98
2024;08250801007;homes;de 16 a 64 anys;població;;306
2024;08250801007;homes;65 anys o més;població;;72
2024;08250801007;homes;total;població;;476
2024;08250801007;dones;de 0 a 15 anys;població;;105
2024;08250801007;dones;de 16 a 64 anys;població;;266
2024;08250801007;dones;65 anys o més;població;;107
2024;08250801007;dones;total;població;;478
2024;08250801007;total;de 0 a 15 anys;població;;203
2024;08250801007;total;de 16 a 64 anys;població;;572
2024;08250801007;total;65 anys o més;població;;179
2024;08250801007;total;total;població;;954
2024;08251501001;homes;de 0 a 15 anys;població;;106
2024;08251501001;homes;de 16 a 64 anys;població;;383
2024;08251501001;homes;65 anys o més;població;;142
2024;08251501001;homes;total;població;;631
2024;08251501001;dones;de 0 a 15 anys;població;;70
2024;08251501001;dones;de 16 a 64 anys;població;;320
2024;08251501001;dones;65 anys o més;població;;163
2024;08251501001;dones;total;població;;553
2024;08251501001;total;de 0 a 15 anys;població;;176
2024;08251501001;total;de 16 a 64 anys;població;;703
2024;08251501001;total;65 anys o més;població;;305
2024;08251501001;total;total;població;;1184
2024;08251501002;homes;de 0 a 15 anys;població;;153
2024;08251501002;homes;de 16 a 64 anys;població;;611
2024;08251501002;homes;65 anys o més;població;;108
2024;08251501002;homes;total;població;;872
2024;08251501002;dones;de 0 a 15 anys;població;;146
2024;08251501002;dones;de 16 a 64 anys;població;;594
2024;08251501002;dones;65 anys o més;població;;149
2024;08251501002;dones;total;població;;889
2024;08251501002;total;de 0 a 15 anys;població;;299
2024;08251501002;total;de 16 a 64 anys;població;;1205
2024;08251501002;total;65 anys o més;població;;257
2024;08251501002;total;total;població;;1761
2024;08251501003;homes;de 0 a 15 anys;població;;266
2024;08251501003;homes;de 16 a 64 anys;població;;982
2024;08251501003;homes;65 anys o més;població;;188
2024;08251501003;homes;total;població;;1436
2024;08251501003;dones;de 0 a 15 anys;població;;281
2024;08251501003;dones;de 16 a 64 anys;població;;876
2024;08251501003;dones;65 anys o més;població;;220
2024;08251501003;dones;total;població;;1377
2024;08251501003;total;de 0 a 15 anys;població;;547
2024;08251501003;total;de 16 a 64 anys;població;;1858
2024;08251501003;total;65 anys o més;població;;408
2024;08251501003;total;total;població;;2813
2024;08251501004;homes;de 0 a 15 anys;població;;201
2024;08251501004;homes;de 16 a 64 anys;població;;656
2024;08251501004;homes;65 anys o més;població;;130
2024;08251501004;homes;total;població;;987
2024;08251501004;dones;de 0 a 15 anys;població;;186
2024;08251501004;dones;de 16 a 64 anys;població;;638
2024;08251501004;dones;65 anys o més;població;;149
2024;08251501004;dones;total;població;;973
2024;08251501004;total;de 0 a 15 anys;població;;387
2024;08251501004;total;de 16 a 64 anys;població;;1294
2024;08251501004;total;65 anys o més;població;;279
2024;08251501004;total;total;població;;1960
2024;08258901001;homes;de 0 a 15 anys;població;;76
2024;08258901001;homes;de 16 a 64 anys;població;;333
2024;08258901001;homes;65 anys o més;població;;137
2024;08258901001;homes;total;població;;546
2024;08258901001;dones;de 0 a 15 anys;població;;79
2024;08258901001;dones;de 16 a 64 anys;població;;303
2024;08258901001;dones;65 anys o més;població;;150
2024;08258901001;dones;total;població;;532
2024;08258901001;total;de 0 a 15 anys;població;;155
2024;08258901001;total;de 16 a 64 anys;població;;636
2024;08258901001;total;65 anys o més;població;;287
2024;08258901001;total;total;població;;1078
2024;08253601001;homes;de 0 a 15 anys;població;;11
2024;08253601001;homes;de 16 a 64 anys;població;;57
2024;08253601001;homes;65 anys o més;població;;21
2024;08253601001;homes;total;població;;89
2024;08253601001;dones;de 0 a 15 anys;població;;9
2024;08253601001;dones;de 16 a 64 anys;població;;41
2024;08253601001;dones;65 anys o més;població;;25
2024;08253601001;dones;total;població;;75
2024;08253601001;total;de 0 a 15 anys;població;;20
2024;08253601001;total;de 16 a 64 anys;població;;98
2024;08253601001;total;65 anys o més;població;;46
2024;08253601001;total;total;població;;164
2024;08256701001;homes;de 0 a 15 anys;població;;75
2024;08256701001;homes;de 16 a 64 anys;població;;296
2024;08256701001;homes;65 anys o més;població;;73
2024;08256701001;homes;total;població;;444
2024;08256701001;dones;de 0 a 15 anys;població;;61
2024;08256701001;dones;de 16 a 64 anys;població;;282
2024;08256701001;dones;65 anys o més;població;;85
2024;08256701001;dones;total;població;;428
2024;08256701001;total;de 0 a 15 anys;població;;136
2024;08256701001;total;de 16 a 64 anys;població;;578
2024;08256701001;total;65 anys o més;població;;158
2024;08256701001;total;total;població;;872
2024;08255401001;homes;de 0 a 15 anys;població;;19
2024;08255401001;homes;de 16 a 64 anys;població;;59
2024;08255401001;homes;65 anys o més;població;;13
2024;08255401001;homes;total;població;;91
2024;08255401001;dones;de 0 a 15 anys;població;;18
2024;08255401001;dones;de 16 a 64 anys;població;;53
2024;08255401001;dones;65 anys o més;població;;13
2024;08255401001;dones;total;població;;84
2024;08255401001;total;de 0 a 15 anys;població;;37
2024;08255401001;total;de 16 a 64 anys;població;;112
2024;08255401001;total;65 anys o més;població;;26
2024;08255401001;total;total;població;;175
2024;08257301001;homes;de 0 a 15 anys;població;;7
2024;08257301001;homes;de 16 a 64 anys;població;;44
2024;08257301001;homes;65 anys o més;població;;20
2024;08257301001;homes;total;població;;71
2024;08257301001;dones;de 0 a 15 anys;població;;9
2024;08257301001;dones;de 16 a 64 anys;població;;40
2024;08257301001;dones;65 anys o més;població;;17
2024;08257301001;dones;total;població;;66
2024;08257301001;total;de 0 a 15 anys;població;;16
2024;08257301001;total;de 16 a 64 anys;població;;84
2024;08257301001;total;65 anys o més;població;;37
2024;08257301001;total;total;població;;137
2024;08259201001;homes;de 0 a 15 anys;població;;274
2024;08259201001;homes;de 16 a 64 anys;població;;1111
2024;08259201001;homes;65 anys o més;població;;234
2024;08259201001;homes;total;població;;1619
2024;08259201001;dones;de 0 a 15 anys;població;;244
2024;08259201001;dones;de 16 a 64 anys;població;;1036
2024;08259201001;dones;65 anys o més;població;;315
2024;08259201001;dones;total;població;;1595
2024;08259201001;total;de 0 a 15 anys;població;;518
2024;08259201001;total;de 16 a 64 anys;població;;2147
2024;08259201001;total;65 anys o més;població;;549
2024;08259201001;total;total;població;;3214
2024;08259201002;homes;de 0 a 15 anys;població;;192
2024;08259201002;homes;de 16 a 64 anys;població;;888
2024;08259201002;homes;65 anys o més;població;;218
2024;08259201002;homes;total;població;;1298
2024;08259201002;dones;de 0 a 15 anys;població;;159
2024;08259201002;dones;de 16 a 64 anys;població;;803
2024;08259201002;dones;65 anys o més;població;;236
2024;08259201002;dones;total;població;;1198
2024;08259201002;total;de 0 a 15 anys;població;;351
2024;08259201002;total;de 16 a 64 anys;població;;1691
2024;08259201002;total;65 anys o més;població;;454
2024;08259201002;total;total;població;;2496
2024;08259201003;homes;de 0 a 15 anys;població;;187
2024;08259201003;homes;de 16 a 64 anys;població;;785
2024;08259201003;homes;65 anys o més;població;;221
2024;08259201003;homes;total;població;;1193
2024;08259201003;dones;de 0 a 15 anys;població;;186
2024;08259201003;dones;de 16 a 64 anys;població;;773
2024;08259201003;dones;65 anys o més;població;;257
2024;08259201003;dones;total;població;;1216
2024;08259201003;total;de 0 a 15 anys;població;;373
2024;08259201003;total;de 16 a 64 anys;població;;1558
2024;08259201003;total;65 anys o més;població;;478
2024;08259201003;total;total;població;;2409
2024;08259201004;homes;de 0 a 15 anys;població;;136
2024;08259201004;homes;de 16 a 64 anys;població;;573
2024;08259201004;homes;65 anys o més;població;;180
2024;08259201004;homes;total;població;;889
2024;08259201004;dones;de 0 a 15 anys;població;;156
2024;08259201004;dones;de 16 a 64 anys;població;;623
2024;08259201004;dones;65 anys o més;població;;207
2024;08259201004;dones;total;població;;986
2024;08259201004;total;de 0 a 15 anys;població;;292
2024;08259201004;total;de 16 a 64 anys;població;;1196
2024;08259201004;total;65 anys o més;població;;387
2024;08259201004;total;total;població;;1875
2024;43140101001;homes;de 0 a 15 anys;població;;173
2024;43140101001;homes;de 16 a 64 anys;població;;578
2024;43140101001;homes;65 anys o més;població;;168
2024;43140101001;homes;total;població;;919
2024;43140101001;dones;de 0 a 15 anys;població;;142
2024;43140101001;dones;de 16 a 64 anys;població;;543
2024;43140101001;dones;65 anys o més;població;;181
2024;43140101001;dones;total;població;;866
2024;43140101001;total;de 0 a 15 anys;població;;315
2024;43140101001;total;de 16 a 64 anys;població;;1121
2024;43140101001;total;65 anys o més;població;;349
2024;43140101001;total;total;població;;1785
2024;43140101002;homes;de 0 a 15 anys;població;;171
2024;43140101002;homes;de 16 a 64 anys;població;;631
2024;43140101002;homes;65 anys o més;població;;157
2024;43140101002;homes;total;població;;959
2024;43140101002;dones;de 0 a 15 anys;població;;165
2024;43140101002;dones;de 16 a 64 anys;població;;585
2024;43140101002;dones;65 anys o més;població;;185
2024;43140101002;dones;total;població;;935
2024;43140101002;total;de 0 a 15 anys;població;;336
2024;43140101002;total;de 16 a 64 anys;població;;1216
2024;43140101002;total;65 anys o més;població;;342
2024;43140101002;total;total;població;;1894
2024;17184801001;homes;de 0 a 15 anys;població;;120
2024;17184801001;homes;de 16 a 64 anys;població;;486
2024;17184801001;homes;65 anys o més;població;;202
2024;17184801001;homes;total;població;;808
2024;17184801001;dones;de 0 a 15 anys;població;;114
2024;17184801001;dones;de 16 a 64 anys;població;;481
2024;17184801001;dones;65 anys o més;població;;207
2024;17184801001;dones;total;població;;802
2024;17184801001;total;de 0 a 15 anys;població;;234
2024;17184801001;total;de 16 a 64 anys;població;;967
2024;17184801001;total;65 anys o més;població;;409
2024;17184801001;total;total;població;;1610
2024;08260601001;homes;de 0 a 15 anys;població;;143
2024;08260601001;homes;de 16 a 64 anys;població;;603
2024;08260601001;homes;65 anys o més;població;;109
2024;08260601001;homes;total;població;;855
2024;08260601001;dones;de 0 a 15 anys;població;;145
2024;08260601001;dones;de 16 a 64 anys;població;;616
2024;08260601001;dones;65 anys o més;població;;161
2024;08260601001;dones;total;població;;922
2024;08260601001;total;de 0 a 15 anys;població;;288
2024;08260601001;total;de 16 a 64 anys;població;;1219
2024;08260601001;total;65 anys o més;població;;270
2024;08260601001;total;total;població;;1777
2024;08260601002;homes;de 0 a 15 anys;població;;98
2024;08260601002;homes;de 16 a 64 anys;població;;436
2024;08260601002;homes;65 anys o més;població;;91
2024;08260601002;homes;total;població;;625
2024;08260601002;dones;de 0 a 15 anys;població;;99
2024;08260601002;dones;de 16 a 64 anys;població;;450
2024;08260601002;dones;65 anys o més;població;;117
2024;08260601002;dones;total;població;;666
2024;08260601002;total;de 0 a 15 anys;població;;197
2024;08260601002;total;de 16 a 64 anys;població;;886
2024;08260601002;total;65 anys o més;població;;208
2024;08260601002;total;total;població;;1291
2024;08260601003;homes;de 0 a 15 anys;població;;193
2024;08260601003;homes;de 16 a 64 anys;població;;766
2024;08260601003;homes;65 anys o més;població;;210
2024;08260601003;homes;total;població;;1169
2024;08260601003;dones;de 0 a 15 anys;població;;172
2024;08260601003;dones;de 16 a 64 anys;població;;739
2024;08260601003;dones;65 anys o més;població;;276
2024;08260601003;dones;total;població;;1187
2024;08260601003;total;de 0 a 15 anys;població;;365
2024;08260601003;total;de 16 a 64 anys;població;;1505
2024;08260601003;total;65 anys o més;població;;486
2024;08260601003;total;total;població;;2356
2024;08260601004;homes;de 0 a 15 anys;població;;223
2024;08260601004;homes;de 16 a 64 anys;població;;783
2024;08260601004;homes;65 anys o més;població;;138
2024;08260601004;homes;total;població;;1144
2024;08260601004;dones;de 0 a 15 anys;població;;205
2024;08260601004;dones;de 16 a 64 anys;població;;676
2024;08260601004;dones;65 anys o més;població;;198
2024;08260601004;dones;total;població;;1079
2024;08260601004;total;de 0 a 15 anys;població;;428
2024;08260601004;total;de 16 a 64 anys;població;;1459
2024;08260601004;total;65 anys o més;població;;336
2024;08260601004;total;total;població;;2223
2024;08260601005;homes;de 0 a 15 anys;població;;140
2024;08260601005;homes;de 16 a 64 anys;població;;580
2024;08260601005;homes;65 anys o més;població;;118
2024;08260601005;homes;total;població;;838
2024;08260601005;dones;de 0 a 15 anys;població;;119
2024;08260601005;dones;de 16 a 64 anys;població;;513
2024;08260601005;dones;65 anys o més;població;;133
2024;08260601005;dones;total;població;;765
2024;08260601005;total;de 0 a 15 anys;població;;259
2024;08260601005;total;de 16 a 64 anys;població;;1093
2024;08260601005;total;65 anys o més;població;;251
2024;08260601005;total;total;població;;1603
2024;08260601006;homes;de 0 a 15 anys;població;;76
2024;08260601006;homes;de 16 a 64 anys;població;;302
2024;08260601006;homes;65 anys o més;població;;107
2024;08260601006;homes;total;població;;485
2024;08260601006;dones;de 0 a 15 anys;població;;75
2024;08260601006;dones;de 16 a 64 anys;població;;294
2024;08260601006;dones;65 anys o més;població;;126
2024;08260601006;dones;total;població;;495
2024;08260601006;total;de 0 a 15 anys;població;;151
2024;08260601006;total;de 16 a 64 anys;població;;596
2024;08260601006;total;65 anys o més;població;;233
2024;08260601006;total;total;població;;980
2024;08260601007;homes;de 0 a 15 anys;població;;101
2024;08260601007;homes;de 16 a 64 anys;població;;408
2024;08260601007;homes;65 anys o més;població;;145
2024;08260601007;homes;total;població;;654
2024;08260601007;dones;de 0 a 15 anys;població;;89
2024;08260601007;dones;de 16 a 64 anys;població;;410
2024;08260601007;dones;65 anys o més;població;;160
2024;08260601007;dones;total;població;;659
2024;08260601007;total;de 0 a 15 anys;població;;190
2024;08260601007;total;de 16 a 64 anys;població;;818
2024;08260601007;total;65 anys o més;població;;305
2024;08260601007;total;total;població;;1313
2024;08260601008;homes;de 0 a 15 anys;població;;142
2024;08260601008;homes;de 16 a 64 anys;població;;565
2024;08260601008;homes;65 anys o més;població;;196
2024;08260601008;homes;total;població;;903
2024;08260601008;dones;de 0 a 15 anys;població;;120
2024;08260601008;dones;de 16 a 64 anys;població;;552
2024;08260601008;dones;65 anys o més;població;;243
2024;08260601008;dones;total;població;;915
2024;08260601008;total;de 0 a 15 anys;població;;262
2024;08260601008;total;de 16 a 64 anys;població;;1117
2024;08260601008;total;65 anys o més;població;;439
2024;08260601008;total;total;població;;1818
2024;08260601009;homes;de 0 a 15 anys;població;;158
2024;08260601009;homes;de 16 a 64 anys;població;;829
2024;08260601009;homes;65 anys o més;població;;244
2024;08260601009;homes;total;població;;1231
2024;08260601009;dones;de 0 a 15 anys;població;;169
2024;08260601009;dones;de 16 a 64 anys;població;;810
2024;08260601009;dones;65 anys o més;població;;260
2024;08260601009;dones;total;població;;1239
2024;08260601009;total;de 0 a 15 anys;població;;327
2024;08260601009;total;de 16 a 64 anys;població;;1639
2024;08260601009;total;65 anys o més;població;;504
2024;08260601009;total;total;població;;2470
2024;08260601010;homes;de 0 a 15 anys;població;;91
2024;08260601010;homes;de 16 a 64 anys;població;;434
2024;08260601010;homes;65 anys o més;població;;90
2024;08260601010;homes;total;població;;615
2024;08260601010;dones;de 0 a 15 anys;població;;89
2024;08260601010;dones;de 16 a 64 anys;població;;369
2024;08260601010;dones;65 anys o més;població;;129
2024;08260601010;dones;total;població;;587
2024;08260601010;total;de 0 a 15 anys;població;;180
2024;08260601010;total;de 16 a 64 anys;població;;803
2024;08260601010;total;65 anys o més;població;;219
2024;08260601010;total;total;població;;1202
2024;08260601011;homes;de 0 a 15 anys;població;;94
2024;08260601011;homes;de 16 a 64 anys;població;;423
2024;08260601011;homes;65 anys o més;població;;134
2024;08260601011;homes;total;població;;651
2024;08260601011;dones;de 0 a 15 anys;població;;93
2024;08260601011;dones;de 16 a 64 anys;població;;370
2024;08260601011;dones;65 anys o més;població;;163
2024;08260601011;dones;total;població;;626
2024;08260601011;total;de 0 a 15 anys;població;;187
2024;08260601011;total;de 16 a 64 anys;població;;793
2024;08260601011;total;65 anys o més;població;;297
2024;08260601011;total;total;població;;1277
2024;08260601012;homes;de 0 a 15 anys;població;;176
2024;08260601012;homes;de 16 a 64 anys;població;;732
2024;08260601012;homes;65 anys o més;població;;127
2024;08260601012;homes;total;població;;1035
2024;08260601012;dones;de 0 a 15 anys;població;;131
2024;08260601012;dones;de 16 a 64 anys;població;;723
2024;08260601012;dones;65 anys o més;població;;167
2024;08260601012;dones;total;població;;1021
2024;08260601012;total;de 0 a 15 anys;població;;307
2024;08260601012;total;de 16 a 64 anys;població;;1455
2024;08260601012;total;65 anys o més;població;;294
2024;08260601012;total;total;població;;2056
2024;08260601013;homes;de 0 a 15 anys;població;;85
2024;08260601013;homes;de 16 a 64 anys;població;;447
2024;08260601013;homes;65 anys o més;població;;45
2024;08260601013;homes;total;població;;577
2024;08260601013;dones;de 0 a 15 anys;població;;88
2024;08260601013;dones;de 16 a 64 anys;població;;419
2024;08260601013;dones;65 anys o més;població;;43
2024;08260601013;dones;total;població;;550
2024;08260601013;total;de 0 a 15 anys;població;;173
2024;08260601013;total;de 16 a 64 anys;població;;866
2024;08260601013;total;65 anys o més;població;;88
2024;08260601013;total;total;població;;1127
2024;08260601014;homes;de 0 a 15 anys;població;;60
2024;08260601014;homes;de 16 a 64 anys;població;;366
2024;08260601014;homes;65 anys o més;població;;54
2024;08260601014;homes;total;població;;480
2024;08260601014;dones;de 0 a 15 anys;població;;61
2024;08260601014;dones;de 16 a 64 anys;població;;383
2024;08260601014;dones;65 anys o més;població;;66
2024;08260601014;dones;total;població;;510
2024;08260601014;total;de 0 a 15 anys;població;;121
2024;08260601014;total;de 16 a 64 anys;població;;749
2024;08260601014;total;65 anys o més;població;;120
2024;08260601014;total;total;població;;990
2024;08260601015;homes;de 0 a 15 anys;població;;112
2024;08260601015;homes;de 16 a 64 anys;població;;486
2024;08260601015;homes;65 anys o més;població;;133
2024;08260601015;homes;total;població;;731
2024;08260601015;dones;de 0 a 15 anys;població;;105
2024;08260601015;dones;de 16 a 64 anys;població;;486
2024;08260601015;dones;65 anys o més;població;;150
2024;08260601015;dones;total;població;;741
2024;08260601015;total;de 0 a 15 anys;població;;217
2024;08260601015;total;de 16 a 64 anys;població;;972
2024;08260601015;total;65 anys o més;població;;283
2024;08260601015;total;total;població;;1472
2024;08260601016;homes;de 0 a 15 anys;població;;216
2024;08260601016;homes;de 16 a 64 anys;població;;715
2024;08260601016;homes;65 anys o més;població;;47
2024;08260601016;homes;total;població;;978
2024;08260601016;dones;de 0 a 15 anys;població;;240
2024;08260601016;dones;de 16 a 64 anys;població;;700
2024;08260601016;dones;65 anys o més;població;;63
2024;08260601016;dones;total;població;;1003
2024;08260601016;total;de 0 a 15 anys;població;;456
2024;08260601016;total;de 16 a 64 anys;població;;1415
2024;08260601016;total;65 anys o més;població;;110
2024;08260601016;total;total;població;;1981
2024;08261301001;homes;de 0 a 15 anys;població;;203
2024;08261301001;homes;de 16 a 64 anys;població;;692
2024;08261301001;homes;65 anys o més;població;;158
2024;08261301001;homes;total;població;;1053
2024;08261301001;dones;de 0 a 15 anys;població;;195
2024;08261301001;dones;de 16 a 64 anys;població;;718
2024;08261301001;dones;65 anys o més;població;;167
2024;08261301001;dones;total;població;;1080
2024;08261301001;total;de 0 a 15 anys;població;;398
2024;08261301001;total;de 16 a 64 anys;població;;1410
2024;08261301001;total;65 anys o més;població;;325
2024;08261301001;total;total;població;;2133
2024;08261301002;homes;de 0 a 15 anys;població;;143
2024;08261301002;homes;de 16 a 64 anys;població;;638
2024;08261301002;homes;65 anys o més;població;;156
2024;08261301002;homes;total;població;;937
2024;08261301002;dones;de 0 a 15 anys;població;;148
2024;08261301002;dones;de 16 a 64 anys;població;;600
2024;08261301002;dones;65 anys o més;població;;181
2024;08261301002;dones;total;població;;929
2024;08261301002;total;de 0 a 15 anys;població;;291
2024;08261301002;total;de 16 a 64 anys;població;;1238
2024;08261301002;total;65 anys o més;població;;337
2024;08261301002;total;total;població;;1866
2024;08192301001;homes;de 0 a 15 anys;població;;102
2024;08192301001;homes;de 16 a 64 anys;població;;459
2024;08192301001;homes;65 anys o més;població;;132
2024;08192301001;homes;total;població;;693
2024;08192301001;dones;de 0 a 15 anys;població;;101
2024;08192301001;dones;de 16 a 64 anys;població;;458
2024;08192301001;dones;65 anys o més;població;;199
2024;08192301001;dones;total;població;;758
2024;08192301001;total;de 0 a 15 anys;població;;203
2024;08192301001;total;de 16 a 64 anys;població;;917
2024;08192301001;total;65 anys o més;població;;331
2024;08192301001;total;total;població;;1451
2024;08192301002;homes;de 0 a 15 anys;població;;246
2024;08192301002;homes;de 16 a 64 anys;població;;816
2024;08192301002;homes;65 anys o més;població;;217
2024;08192301002;homes;total;població;;1279
2024;08192301002;dones;de 0 a 15 anys;població;;204
2024;08192301002;dones;de 16 a 64 anys;població;;797
2024;08192301002;dones;65 anys o més;població;;264
2024;08192301002;dones;total;població;;1265
2024;08192301002;total;de 0 a 15 anys;població;;450
2024;08192301002;total;de 16 a 64 anys;població;;1613
2024;08192301002;total;65 anys o més;població;;481
2024;08192301002;total;total;població;;2544
2024;08192301003;homes;de 0 a 15 anys;població;;283
2024;08192301003;homes;de 16 a 64 anys;població;;868
2024;08192301003;homes;65 anys o més;població;;267
2024;08192301003;homes;total;població;;1418
2024;08192301003;dones;de 0 a 15 anys;població;;241
2024;08192301003;dones;de 16 a 64 anys;població;;893
2024;08192301003;dones;65 anys o més;població;;286
2024;08192301003;dones;total;població;;1420
2024;08192301003;total;de 0 a 15 anys;població;;524
2024;08192301003;total;de 16 a 64 anys;població;;1761
2024;08192301003;total;65 anys o més;població;;553
2024;08192301003;total;total;població;;2838
2024;08192301004;homes;de 0 a 15 anys;població;;71
2024;08192301004;homes;de 16 a 64 anys;població;;292
2024;08192301004;homes;65 anys o més;població;;92
2024;08192301004;homes;total;població;;455
2024;08192301004;dones;de 0 a 15 anys;població;;66
2024;08192301004;dones;de 16 a 64 anys;població;;266
2024;08192301004;dones;65 anys o més;població;;87
2024;08192301004;dones;total;població;;419
2024;08192301004;total;de 0 a 15 anys;població;;137
2024;08192301004;total;de 16 a 64 anys;població;;558
2024;08192301004;total;65 anys o més;població;;179
2024;08192301004;total;total;població;;874
2024;43142301001;homes;de 0 a 15 anys;població;;115
2024;43142301001;homes;de 16 a 64 anys;població;;541
2024;43142301001;homes;65 anys o més;població;;154
2024;43142301001;homes;total;població;;810
2024;43142301001;dones;de 0 a 15 anys;població;;126
2024;43142301001;dones;de 16 a 64 anys;població;;468
2024;43142301001;dones;65 anys o més;població;;184
2024;43142301001;dones;total;població;;778
2024;43142301001;total;de 0 a 15 anys;població;;241
2024;43142301001;total;de 16 a 64 anys;població;;1009
2024;43142301001;total;65 anys o més;població;;338
2024;43142301001;total;total;població;;1588
2024;17186401001;homes;de 0 a 15 anys;població;;128
2024;17186401001;homes;de 16 a 64 anys;població;;514
2024;17186401001;homes;65 anys o més;població;;123
2024;17186401001;homes;total;població;;765
2024;17186401001;dones;de 0 a 15 anys;població;;113
2024;17186401001;dones;de 16 a 64 anys;població;;484
2024;17186401001;dones;65 anys o més;població;;149
2024;17186401001;dones;total;població;;746
2024;17186401001;total;de 0 a 15 anys;població;;241
2024;17186401001;total;de 16 a 64 anys;població;;998
2024;17186401001;total;65 anys o més;població;;272
2024;17186401001;total;total;població;;1511
2024;17186401002;homes;de 0 a 15 anys;població;;231
2024;17186401002;homes;de 16 a 64 anys;població;;731
2024;17186401002;homes;65 anys o més;població;;165
2024;17186401002;homes;total;població;;1127
2024;17186401002;dones;de 0 a 15 anys;població;;198
2024;17186401002;dones;de 16 a 64 anys;població;;743
2024;17186401002;dones;65 anys o més;població;;214
2024;17186401002;dones;total;població;;1155
2024;17186401002;total;de 0 a 15 anys;població;;429
2024;17186401002;total;de 16 a 64 anys;població;;1474
2024;17186401002;total;65 anys o més;població;;379
2024;17186401002;total;total;població;;2282
2024;17186401003;homes;de 0 a 15 anys;població;;143
2024;17186401003;homes;de 16 a 64 anys;població;;522
2024;17186401003;homes;65 anys o més;població;;123
2024;17186401003;homes;total;població;;788
2024;17186401003;dones;de 0 a 15 anys;població;;134
2024;17186401003;dones;de 16 a 64 anys;població;;504
2024;17186401003;dones;65 anys o més;població;;159
2024;17186401003;dones;total;població;;797
2024;17186401003;total;de 0 a 15 anys;població;;277
2024;17186401003;total;de 16 a 64 anys;població;;1026
2024;17186401003;total;65 anys o més;població;;282
2024;17186401003;total;total;població;;1585
2024;25201701001;homes;de 0 a 15 anys;població;;1
2024;25201701001;homes;de 16 a 64 anys;població;;43
2024;25201701001;homes;65 anys o més;població;;19
